created_at,driver_id,rating,driver_status,updated_at,driver_user_id,vehicle_id,rating_category,driver_experience_days,is_active,days_since_update,ride_id,rideer_user_id,pickup_location,dropoff_location,pickup_lat,pickup_long,dropoff_lat,dropoff_long,distance_km,ride_start_time,ride_end_time,Fare,rider_Status,ride_duration_min,uber_fare,driver_fare,fare_per_km,ride_shift,user_id,name,email,phone_number,password_hash,profile_picture,user_type,user_created_at,user_updated_at,Fitness_Certificate_Expiry,Fuel_Type,GPS_Enabled,Insurance_Expiry_Date,Registration_Date,capacity,color,model,vehicle_num,vehicle_type,vehicle_age_years,insurance_status,insurance_days_remaining,fitness_status,vehicle_age_group,pickup_location_id,pickup_location_name,pickup_master_latitude,pickup_master_longitude,pickup_description,dropoff_location_id,dropoff_location_name,dropoff_master_latitude,dropoff_master_longitude,dropoff_description
2023-11-10,DL-88************25,5.3,active,2024-08-27,U6615,V1311,Excellent,957,1,666,,,,,,,,,,,,,,,,,,,U6615,User6615,U******@gmail.com,+91 90******56,qS' ************** rJC,https://example.com/user6615.jpg,driver,2023-11-10,2024-08-27,2027-07-13,Petrol,true,2025-07-13,2020-07-13,7,Black,Hyundai,KA 51 WR 3**2,Hatchbacks,5.95,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-12-10,DL-88************51,4.3,active,2023-02-17,U5665,V1105,Good,2022,1,1223,,,,,,,,,,,,,,,,,,,U5665,User5665,U******@gmail.com,+91 78******19,7}t ************** _mQ,https://example.com/user5665.jpg,driver,2020-12-10,2023-02-17,2024-09-01,Petrol,true,2022-09-01,2017-09-01,6,Black,Suzuki,KA 41 YY 1**1,Hatchbacks,8.81,Expired,0,Expired,Old,,,,,,,,,,
2020-01-25,DL-88************60,2.0,active,2021-08-31,U1396,V0262,Poor,2342,1,1758,,,,,,,,,,,,,,,,,,,U1396,User1396,U******@gmail.com,+91 81******67,fP8 ************** [HR,https://example.com/user1396.jpg,driver,2020-01-25,2021-08-31,2027-11-25,Diesel,true,2025-11-25,2020-11-25,6,Blue,Hyundai,KA 02 KG 7**9,Hatchbacks,5.58,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-02-05,DL-88************60,4.5,active,2021-08-07,U11250,V2244,Excellent,1965,1,1782,,,,,,,,,,,,,,,,,,,U11250,User11250,U******@gmail.com,+91 91******65,;b$ ************** xF:,https://example.com/user11250.jpg,driver,2021-02-05,2021-08-07,2025-01-24,Petrol,false,2023-01-24,2018-01-24,5,Blue,Suzuki,KA 04 BW 6**8,Hatchbacks,8.42,Expired,0,Expired,Old,,,,,,,,,,
2021-11-14,DL-88************71,1.0,active,2023-07-02,U12147,V2416,Poor,1683,1,1088,,,,,,,,,,,,,,,,,,,U12147,User12147,U******@gmail.com,+91 71******80,|*l ************** mb|,https://example.com/user12147.jpg,driver,2021-11-14,2023-07-02,2023-06-16,Diesel,true,2021-06-16,2016-06-16,4,Red,Suzuki,KA 53 NZ 9**9,Hatchbacks,10.02,Expired,0,Expired,Old,,,,,,,,,,
2022-04-06,DL-88************75,4.5,active,2023-12-14,U7564,V1498,Excellent,1540,1,923,,,,,,,,,,,,,,,,,,,U7564,User7564,U******@gmail.com,+91 71******45,:G[ ************** |L+,https://example.com/user7564.jpg,driver,2022-04-06,2023-12-14,2026-03-09,Petrol,true,2024-03-09,2019-03-09,5,Black,Honda,KA 51 EM 6**5,SUV,7.29,Expired,0,Expired,Old,,,,,,,,,,
2022-11-07,DL-88************85,4.7,active,2024-03-07,U1122,V0204,Excellent,1325,1,839,,,,,,,,,,,,,,,,,,,U1122,User1122,U******@gmail.com,+91 70******61,h~S ************** S8p,https://example.com/user1122.jpg,driver,2022-11-07,2024-03-07,2026-11-15,Diesel,true,2024-11-15,2019-11-15,5,Red,Toyota,KA 02 HE 6**5,Sedan,6.61,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-10-08,DL-89************17,5.3,active,2023-03-06,U13236,V2644,Excellent,1355,1,1206,,,,,,,,,,,,,,,,,,,U13236,User13236,U******@gmail.com,+91 88******19,_*# ************** !9J,https://example.com/user13236.jpg,driver,2022-10-08,2023-03-06,2028-02-17,Petrol,false,2026-02-17,2021-02-17,4,White,Tata,KA 41 HV 1**4,SUV,5.35,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-03-23,DL-89************21,1.2,active,2024-08-17,U4035,V0772,Poor,823,1,676,,,,,,,,,,,,,,,,,,,U4035,User4035,U******@gmail.com,+91 90******24,",ZX ************** #'M",https://example.com/user4035.jpg,driver,2024-03-23,2024-08-17,2025-12-01,Petrol,true,2023-12-01,2018-12-01,7,White,Honda,KA 02 BH 6**3,Sedan,7.56,Expired,0,Expired,Old,,,,,,,,,,
2023-10-26,DL-89************23,5.9,active,2024-09-21,U5513,V1071,Excellent,972,1,641,,,,,,,,,,,,,,,,,,,U5513,User5513,U******@gmail.com,+91 74******47,}Ld ************** }^&,https://example.com/user5513.jpg,driver,2023-10-26,2024-09-21,2026-03-18,Petrol,true,2024-03-18,2019-03-18,4,Blue,Tata,KA 01 JN 9**3,SUV,7.27,Expired,0,Expired,Old,,,,,,,,,,
2020-03-09,DL-89************35,5.8,active,2022-06-25,U0237,V0052,Excellent,2298,1,1460,,,,,,,,,,,,,,,,,,,U0237,User237,U******@gmail.com,+91 71******22,l\> ************** 9z",https://example.com/user237.jpg,driver,2020-03-09,2022-06-25,2023-07-12,Diesel,false,2021-07-12,2016-07-12,6,Red,Suzuki,KA 51 HX 6**7,SUV,9.95,Expired,0,Expired,Old,,,,,,,,,,
2020-02-10,DL-89************47,3.8,inactive,2023-05-06,U15402,V3079,Good,2326,0,1145,,,,,,,,,,,,,,,,,,,U15402,User15402,U******@gmail.com,+91 77******64,mUL ************** zU#,https://example.com/user15402.jpg,driver,2020-02-10,2023-05-06,2028-07-05,Petrol,true,2026-07-05,2021-07-05,5,Red,Hyundai,KA 51 AG 5**2,Hatchbacks,4.97,Active,11,Valid,Mid-Age,,,,,,,,,,
2021-12-19,DL-89************54,2.3,active,2023-01-15,U5713,V1116,Poor,1648,1,1256,,,,,,,,,,,,,,,,,,,U5713,User5713,U******@gmail.com,+91 84******98,I![ ************** VS1,https://example.com/user5713.jpg,driver,2021-12-19,2023-01-15,2028-03-12,Diesel,true,2026-03-12,2021-03-12,6,Black,Suzuki,KA 04 ZH 7**5,Sedan,5.28,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-09-15,DL-89************77,4.6,active,2023-12-04,U9924,V1995,Excellent,1378,1,933,,,,,,,,,,,,,,,,,,,U9924,User9924,U******@gmail.com,+91 90******02,zE@ ************** A?R,https://example.com/user9924.jpg,driver,2022-09-15,2023-12-04,2024-10-29,Petrol,false,2022-10-29,2017-10-29,6,Red,Suzuki,KA 41 UN 2**3,Sedan,8.65,Expired,0,Expired,Old,,,,,,,,,,
2020-08-31,DL-89************98,5.9,active,2021-09-25,U11059,V2207,Excellent,2123,1,1733,,,,,,,,,,,,,,,,,,,U11059,User11059,U******@gmail.com,+91 95******06,/)1 ************** I4M,https://example.com/user11059.jpg,driver,2020-08-31,2021-09-25,2025-02-13,Electric,true,2023-02-13,2018-02-13,6,White,Honda,KA 52 XY 4**5,Sedan,8.36,Expired,0,Expired,Old,,,,,,,,,,
2023-05-16,DL-89************99,5.9,active,2024-04-06,U3771,V0720,Excellent,1135,1,809,,,,,,,,,,,,,,,,,,,U3771,User3771,U******@gmail.com,+91 86******01,A05 ************** B_J,https://example.com/user3771.jpg,driver,2023-05-16,2024-04-06,2025-09-09,Petrol,true,2023-09-09,2018-09-09,5,White,Hyundai,KA 53 YW 8**5,Hatchbacks,7.79,Expired,0,Expired,Old,,,,,,,,,,
2024-03-09,DL-90************27,2.6,active,2024-10-24,U13043,V2598,Average,837,1,608,,,,,,,,,,,,,,,,,,,U13043,User13043,U******@gmail.com,+91 84******07,Y-* ************** $R8,https://example.com/user13043.jpg,driver,2024-03-09,2024-10-24,2028-09-08,Diesel,false,2026-09-08,2021-09-08,6,Red,Toyota,KA 01 EP 7**9,Sedan,4.79,Active,76,Valid,Mid-Age,,,,,,,,,,
2021-12-10,DL-90************35,5.6,inactive,2024-06-05,U10660,V2131,Excellent,1657,0,749,,,,,,,,,,,,,,,,,,,U10660,User10660,U******@gmail.com,+91 79******80,gyc ************** wy|,https://example.com/user10660.jpg,driver,2021-12-10,2024-06-05,2026-02-21,Diesel,true,2024-02-21,2019-02-21,4,Black,Tata,KA 51 XA 6**8,Hatchbacks,7.34,Expired,0,Expired,Old,,,,,,,,,,
2020-04-09,DL-90************46,4.5,active,2020-11-08,U11652,V2329,Excellent,2267,1,2054,,,,,,,,,,,,,,,,,,,U11652,User11652,U******@gmail.com,+91 87******67,@+z ************** dlD,https://example.com/user11652.jpg,driver,2020-04-09,2020-11-08,2027-09-26,Diesel,true,2025-09-26,2020-09-26,4,White,Honda,KA 03 EQ 5**2,Sedan,5.74,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-05-27,DL-90************52,3.6,active,2023-11-13,U8057,V1595,Good,1854,1,954,,,,,,,,,,,,,,,,,,,U8057,User8057,U******@gmail.com,+91 98******02,"iT, ************** :~<",https://example.com/user8057.jpg,driver,2021-05-27,2023-11-13,2023-04-16,Diesel,true,2021-04-16,2016-04-16,5,Blue,Suzuki,KA 41 BD 8**3,Sedan,10.19,Expired,0,Expired,Old,,,,,,,,,,
2021-12-14,DL-90************62,2.6,active,2023-01-15,U9245,V1847,Average,1653,1,1256,,,,,,,,,,,,,,,,,,,U9245,User9245,U******@gmail.com,+91 83******29,}g] ************** Ja:,https://example.com/user9245.jpg,driver,2021-12-14,2023-01-15,2027-04-02,Diesel,true,2025-04-02,2020-04-02,4,Red,Honda,KA 02 WW 6**9,Hatchbacks,6.23,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-11-07,DL-90************68,4.8,active,2021-06-28,U12156,V2418,Excellent,2055,1,1822,,,,,,,,,,,,,,,,,,,U12156,User12156,U******@gmail.com,+91 70******86,9us ************** 3%|,https://example.com/user12156.jpg,driver,2020-11-07,2021-06-28,2025-04-25,Diesel,true,2023-04-25,2018-04-25,4,Blue,Honda,KA 02 MU 4**9,SUV,8.16,Expired,0,Expired,Old,,,,,,,,,,
2024-02-13,DL-90************68,5.1,active,2024-10-17,U15721,V3138,Excellent,862,1,615,,,,,,,,,,,,,,,,,,,U15721,User15721,U******@gmail.com,+91 76******81,Kt= ************** C'+,https://example.com/user15721.jpg,driver,2024-02-13,2024-10-17,2027-05-02,Diesel,false,2025-05-02,2020-05-02,6,Blue,Tata,KA 04 EN 6**9,SUV,6.14,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-12-04,DL-91************36,1.4,active,2023-09-02,U1757,V0338,Poor,1298,1,1026,,,,,,,,,,,,,,,,,,,U1757,User1757,U******@gmail.com,+91 79******54,&1j ************** AN(,https://example.com/user1757.jpg,driver,2022-12-04,2023-09-02,2022-04-10,Diesel,false,2020-04-10,2015-04-10,5,Black,Toyota,KA 04 YV 4**4,Sedan,11.2,Expired,0,Expired,Old,,,,,,,,,,
2022-03-01,DL-91************42,1.4,active,2022-06-20,U2104,V0396,Poor,1576,1,1465,,,,,,,,,,,,,,,,,,,U2104,User2104,U******@gmail.com,+91 83******80,n2X ************** DWt,https://example.com/user2104.jpg,driver,2022-03-01,2022-06-20,2028-10-07,Petrol,true,2026-10-07,2021-10-07,5,Black,Honda,KA 51 WN 9**1,Sedan,4.71,Active,105,Valid,Mid-Age,,,,,,,,,,
2023-07-03,DL-91************43,4.4,active,2024-03-14,U1305,V0242,Good,1087,1,832,,,,,,,,,,,,,,,,,,,U1305,User1305,U******@gmail.com,+91 79******02,l}3 ************** \<p,https://example.com/user1305.jpg,driver,2023-07-03,2024-03-14,2024-03-16,Diesel,false,2022-03-16,2017-03-16,6,Red,Toyota,KA 01 BI 5**4,Hatchbacks,9.27,Expired,0,Expired,Old,,,,,,,,,,
2021-12-13,DL-91************61,3.4,active,2023-05-10,U3093,V0585,Average,1654,1,1141,,,,,,,,,,,,,,,,,,,U3093,User3093,U******@gmail.com,+91 75******35,xEz ************** -M?,https://example.com/user3093.jpg,driver,2021-12-13,2023-05-10,2022-03-03,Diesel,true,2020-03-03,2015-03-03,6,Black,Honda,KA 53 NA 8**2,Sedan,11.31,Expired,0,Expired,Old,,,,,,,,,,
2023-09-08,DL-91************61,5.8,active,2024-02-17,U14161,V2819,Excellent,1020,1,858,,,,,,,,,,,,,,,,,,,U14161,User14161,U******@gmail.com,+91 92******09,mZ) ************** T<j,https://example.com/user14161.jpg,driver,2023-09-08,2024-02-17,2023-12-16,Diesel,true,2021-12-16,2016-12-16,5,White,Toyota,KA 52 OY 7**8,Hatchbacks,9.52,Expired,0,Expired,Old,,,,,,,,,,
2021-04-18,DL-91************75,1.6,active,2023-06-01,U6923,V1378,Poor,1893,1,1119,,,,,,,,,,,,,,,,,,,U6923,User6923,U******@gmail.com,+91 82******92,D@i ************** YH~,https://example.com/user6923.jpg,driver,2021-04-18,2023-06-01,2027-11-04,Petrol,false,2025-11-04,2020-11-04,7,Black,Hyundai,KA 04 LH 4**5,SUV,5.64,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-06-21,DL-91************76,2.0,active,2024-11-16,U13156,V2624,Poor,733,1,585,,,,,,,,,,,,,,,,,,,U13156,User13156,U******@gmail.com,+91 71******71,)z- ************** PB{,https://example.com/user13156.jpg,driver,2024-06-21,2024-11-16,2026-11-03,Diesel,true,2024-11-03,2019-11-03,6,Black,Toyota,KA 04 EL 8**6,SUV,6.64,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-02-24,DL-91************80,4.5,active,2022-03-15,U6609,V1309,Excellent,2312,1,1562,,,,,,,,,,,,,,,,,,,U6609,User6609,U******@gmail.com,+91 79******39,"Y;, ************** Bc@",https://example.com/user6609.jpg,driver,2020-02-24,2022-03-15,2024-10-06,Petrol,false,2022-10-06,2017-10-06,6,Black,Hyundai,KA 03 JR 9**4,Sedan,8.72,Expired,0,Expired,Old,,,,,,,,,,
2022-07-22,DL-91************80,4.9,active,2022-09-10,U9435,V1877,Excellent,1433,1,1383,,,,,,,,,,,,,,,,,,,U9435,User9435,U******@gmail.com,+91 87******29,7u? ************** /r\,https://example.com/user9435.jpg,driver,2022-07-22,2022-09-10,2028-04-11,Diesel,true,2026-04-11,2021-04-11,6,White,Tata,KA 04 XI 6**1,SUV,5.2,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-02,DL-91************87,3.0,active,2023-01-13,U7157,V1425,Average,1848,1,1258,,,,,,,,,,,,,,,,,,,U7157,User7157,U******@gmail.com,+91 84******63,OU2 ************** Mq2,https://example.com/user7157.jpg,driver,2021-06-02,2023-01-13,2027-11-27,Petrol,false,2025-11-27,2020-11-27,4,Red,Toyota,KA 41 VD 9**6,Hatchbacks,5.58,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-04-19,DL-92************11,4.9,active,2024-08-03,U0865,V0163,Excellent,1162,1,690,,,,,,,,,,,,,,,,,,,U0865,User865,U******@gmail.com,+91 92******38,Cz9 ************** -.^,https://example.com/user865.jpg,driver,2023-04-19,2024-08-03,2022-03-15,Petrol,true,2020-03-15,2015-03-15,6,Black,Hyundai,KA 02 IE 1**2,Hatchbacks,11.27,Expired,0,Expired,Old,,,,,,,,,,
2022-12-16,DL-92************12,1.9,active,2024-04-19,U9331,V1863,Poor,1286,1,796,,,,,,,,,,,,,,,,,,,U9331,User9331,U******@gmail.com,+91 70******87,9/X ************** N;r,https://example.com/user9331.jpg,driver,2022-12-16,2024-04-19,2026-10-02,Petrol,true,2024-10-02,2019-10-02,4,White,Tata,KA 01 VE 7**8,Sedan,6.73,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-07-09,DL-92************21,5.2,active,2021-11-12,U6569,V1300,Excellent,2176,1,1685,,,,,,,,,,,,,,,,,,,U6569,User6569,U******@gmail.com,+91 83******12,]n) ************** .D3,https://example.com/user6569.jpg,driver,2020-07-09,2021-11-12,2025-12-18,Petrol,false,2023-12-18,2018-12-18,5,Red,Hyundai,KA 04 GS 1**4,SUV,7.52,Expired,0,Expired,Old,,,,,,,,,,
2022-12-07,DL-92************34,1.8,active,2024-11-17,U3776,V0721,Poor,1295,1,584,,,,,,,,,,,,,,,,,,,U3776,User3776,U******@gmail.com,+91 74******21,^N` ************** X^g,https://example.com/user3776.jpg,driver,2022-12-07,2024-11-17,2022-05-07,Petrol,true,2020-05-07,2015-05-07,5,Black,Honda,KA 02 SS 9**7,SUV,11.13,Expired,0,Expired,Old,,,,,,,,,,
2024-03-01,DL-92************58,3.7,active,2024-09-09,U8427,V1682,Good,845,1,653,,,,,,,,,,,,,,,,,,,U8427,User8427,U******@gmail.com,+91 93******81,&bC ************** De),https://example.com/user8427.jpg,driver,2024-03-01,2024-09-09,2023-08-23,Diesel,true,2021-08-23,2016-08-23,4,Red,Tata,KA 02 AF 5**7,Sedan,9.84,Expired,0,Expired,Old,,,,,,,,,,
2022-06-02,DL-92************62,5.4,active,2024-09-19,U13673,V2729,Excellent,1483,1,643,,,,,,,,,,,,,,,,,,,U13673,User13673,U******@gmail.com,+91 83******02,[>@ ************** B~z,https://example.com/user13673.jpg,driver,2022-06-02,2024-09-19,2025-10-13,Diesel,true,2023-10-13,2018-10-13,4,Blue,Tata,KA 04 VR 3**5,Sedan,7.7,Expired,0,Expired,Old,,,,,,,,,,
2024-01-11,DL-92************62,2.4,active,2024-05-08,U14205,V2826,Poor,895,1,777,,,,,,,,,,,,,,,,,,,U14205,User14205,U******@gmail.com,+91 75******03,Wg' ************** Gu5,https://example.com/user14205.jpg,driver,2024-01-11,2024-05-08,2023-07-08,Diesel,false,2021-07-08,2016-07-08,4,White,Toyota,KA 53 LO 1**7,Hatchbacks,9.96,Expired,0,Expired,Old,,,,,,,,,,
2024-06-09,DL-92************95,4.4,active,2024-10-04,U0912,V0168,Good,745,1,628,,,,,,,,,,,,,,,,,,,U0912,User912,U******@gmail.com,+91 85******79,zF' ************** nGJ,https://example.com/user912.jpg,driver,2024-06-09,2024-10-04,2022-03-14,Diesel,true,2020-03-14,2015-03-14,5,Blue,Suzuki,KA 01 YM 2**6,Hatchbacks,11.28,Expired,0,Expired,Old,,,,,,,,,,
2020-12-17,DL-92************96,5.8,active,2022-05-27,U14485,V2893,Excellent,2015,1,1489,,,,,,,,,,,,,,,,,,,U14485,User14485,U******@gmail.com,+91 90******39,FO8 ************** .9U,https://example.com/user14485.jpg,driver,2020-12-17,2022-05-27,2027-06-30,Diesel,true,2025-06-30,2020-06-30,6,Black,Honda,KA 01 XU 9**8,Sedan,5.98,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-04-25,DL-92************98,4.8,active,2024-08-29,U5229,V1009,Excellent,1156,1,664,,,,,,,,,,,,,,,,,,,U5229,User5229,U******@gmail.com,+91 88******82,+5F ************** /m`,https://example.com/user5229.jpg,driver,2023-04-25,2024-08-29,2023-11-23,Petrol,true,2021-11-23,2016-11-23,5,Black,Suzuki,KA 41 ZA 7**6,Hatchbacks,9.59,Expired,0,Expired,Old,,,,,,,,,,
2020-03-27,DL-93************49,1.4,active,2024-08-19,U4240,V0821,Poor,2280,1,674,,,,,,,,,,,,,,,,,,,U4240,User4240,U******@gmail.com,+91 75******33,XXf ************** $^$,https://example.com/user4240.jpg,driver,2020-03-27,2024-08-19,2024-09-25,Diesel,false,2022-09-25,2017-09-25,6,Black,Honda,KA 01 HP 1**2,SUV,8.75,Expired,0,Expired,Old,,,,,,,,,,
2020-06-26,DL-93************56,2.6,active,2023-12-28,U3453,V0655,Average,2189,1,909,,,,,,,,,,,,,,,,,,,U3453,User3453,U******@gmail.com,+91 90******41,#hp ************** 8ee,https://example.com/user3453.jpg,driver,2020-06-26,2023-12-28,2024-08-24,Petrol,true,2022-08-24,2017-08-24,5,Red,Suzuki,KA 03 AG 9**7,Hatchbacks,8.83,Expired,0,Expired,Old,,,,,,,,,,
2024-08-20,DL-93************59,3.4,active,2024-11-15,U8742,V1746,Average,673,1,586,,,,,,,,,,,,,,,,,,,U8742,User8742,U******@gmail.com,+91 74******03,(;# ************** 4(l,https://example.com/user8742.jpg,driver,2024-08-20,2024-11-15,2024-04-01,Diesel,false,2022-04-01,2017-04-01,6,White,Tata,KA 01 EB 5**5,Hatchbacks,9.23,Expired,0,Expired,Old,,,,,,,,,,
2020-08-02,DL-93************74,5.4,active,2021-11-28,U9144,V1831,Excellent,2152,1,1669,,,,,,,,,,,,,,,,,,,U9144,User9144,U******@gmail.com,+91 97******73,cx+ ************** 4mI,https://example.com/user9144.jpg,driver,2020-08-02,2021-11-28,2028-03-31,Diesel,true,2026-03-31,2021-03-31,7,White,Tata,KA 01 ZX 6**3,Hatchbacks,5.23,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-10-12,DL-94************32,1.0,active,2024-08-19,U10782,V2157,Poor,1351,1,674,,,,,,,,,,,,,,,,,,,U10782,User10782,U******@gmail.com,+91 76******71,u.h ************** &r],https://example.com/user10782.jpg,driver,2022-10-12,2024-08-19,2022-10-10,Diesel,true,2020-10-10,2015-10-10,5,Blue,Hyundai,KA 02 FW 3**6,SUV,10.7,Expired,0,Expired,Old,,,,,,,,,,
2022-05-29,DL-94************38,2.9,active,2023-02-07,U10233,V2047,Average,1487,1,1233,,,,,,,,,,,,,,,,,,,U10233,User10233,U******@gmail.com,+91 90******63,*Ih ************** E<z,https://example.com/user10233.jpg,driver,2022-05-29,2023-02-07,2026-08-23,Diesel,false,2024-08-23,2019-08-23,5,Blue,Suzuki,KA 53 YC 4**9,SUV,6.84,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-06-29,DL-94************56,1.7,active,2023-10-31,U5871,V1156,Poor,1091,1,967,,,,,,,,,,,,,,,,,,,U5871,User5871,U******@gmail.com,+91 84******38,"t), ************** @(h",https://example.com/user5871.jpg,driver,2023-06-29,2023-10-31,2026-01-16,Petrol,true,2024-01-16,2019-01-16,6,White,Toyota,KA 52 PZ 8**9,Hatchbacks,7.44,Expired,0,Expired,Old,,,,,,,,,,
2023-07-13,DL-94************73,1.4,active,2023-09-07,U14645,V2925,Poor,1077,1,1021,,,,,,,,,,,,,,,,,,,U14645,User14645,U******@gmail.com,+91 72******72,h[4 ************** gSC,https://example.com/user14645.jpg,driver,2023-07-13,2023-09-07,2027-07-16,Diesel,true,2025-07-16,2020-07-16,7,Blue,Honda,KA 41 IA 9**8,Sedan,5.94,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-04-22,DL-94************87,3.4,active,2024-06-16,U10872,V2174,Average,793,1,738,,,,,,,,,,,,,,,,,,,U10872,User10872,U******@gmail.com,+91 75******66,^l2 ************** E9/,https://example.com/user10872.jpg,driver,2024-04-22,2024-06-16,2026-09-03,Diesel,true,2024-09-03,2019-09-03,7,Red,Honda,KA 01 QX 5**8,Sedan,6.81,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-13,DL-94************90,1.9,active,2022-06-18,U4463,V0854,Poor,1837,1,1467,,,,,,,,,,,,,,,,,,,U4463,User4463,U******@gmail.com,+91 74******64,"\"(1 ************** -~{",https://example.com/user4463.jpg,driver,2021-06-13,2022-06-18,2022-08-17,Diesel,true,2020-08-17,2015-08-17,4,Black,Suzuki,KA 03 HA 3**4,Sedan,10.85,Expired,0,Expired,Old,,,,,,,,,,
2021-10-19,DL-95************16,3.4,active,2022-08-16,U4453,V0852,Average,1709,1,1408,,,,,,,,,,,,,,,,,,,U4453,User4453,U******@gmail.com,+91 83******98,90n ************** HP\,https://example.com/user4453.jpg,driver,2021-10-19,2022-08-16,2024-04-24,Petrol,false,2022-04-24,2017-04-24,5,Black,Tata,KA 03 DK 1**2,Sedan,9.17,Expired,0,Expired,Old,,,,,,,,,,
2022-08-01,DL-95************23,2.5,inactive,2023-07-10,U9830,V1973,Average,1423,0,1080,,,,,,,,,,,,,,,,,,,U9830,User9830,U******@gmail.com,+91 91******14,R%I ************** 4`a,https://example.com/user9830.jpg,driver,2022-08-01,2023-07-10,2023-12-22,Diesel,true,2021-12-22,2016-12-22,7,White,Honda,KA 01 SY 6**7,Hatchbacks,9.51,Expired,0,Expired,Old,,,,,,,,,,
2023-03-09,DL-95************38,5.4,active,2024-06-05,U10600,V2120,Excellent,1203,1,749,,,,,,,,,,,,,,,,,,,U10600,User10600,U******@gmail.com,+91 76******96,8O) ************** aAw,https://example.com/user10600.jpg,driver,2023-03-09,2024-06-05,2023-06-12,Diesel,true,2021-06-12,2016-06-12,4,Red,Hyundai,KA 41 OC 7**6,Sedan,10.03,Expired,0,Expired,Old,,,,,,,,,,
2023-06-08,DL-95************39,5.4,active,2023-09-14,U11132,V2224,Excellent,1112,1,1014,,,,,,,,,,,,,,,,,,,U11132,User11132,U******@gmail.com,+91 98******60,:h4 ************** "Bo,https://example.com/user11132.jpg,driver,2023-06-08,2023-09-14,2022-06-30,Petrol,true,2020-06-30,2015-06-30,5,Blue,Honda,KA 41 CQ 5**1,Hatchbacks,10.98,Expired,0,Expired,Old,,,,,,,,,,
2020-01-26,DL-95************39,2.3,active,2022-10-26,U13386,V2671,Poor,2341,1,1337,,,,,,,,,,,,,,,,,,,U13386,User13386,U******@gmail.com,+91 97******03,P-F ************** DVz,https://example.com/user13386.jpg,driver,2020-01-26,2022-10-26,2024-10-09,Petrol,false,2022-10-09,2017-10-09,6,White,Suzuki,KA 02 QJ 6**8,SUV,8.71,Expired,0,Expired,Old,,,,,,,,,,
2024-05-23,DL-95************39,4.2,active,2024-06-13,U14952,V2983,Good,762,1,741,,,,,,,,,,,,,,,,,,,U14952,User14952,U******@gmail.com,+91 80******89,#r- ************** 4-[,https://example.com/user14952.jpg,driver,2024-05-23,2024-06-13,2022-12-08,Diesel,true,2020-12-08,2015-12-08,7,Blue,Tata,KA 41 US 4**7,Hatchbacks,10.54,Expired,0,Expired,Old,,,,,,,,,,
2022-11-03,DL-95************48,2.6,active,2023-04-08,U15653,V3122,Average,1329,1,1173,,,,,,,,,,,,,,,,,,,U15653,User15653,U******@gmail.com,+91 76******12,utO ************** Sra,https://example.com/user15653.jpg,driver,2022-11-03,2023-04-08,2028-01-20,Diesel,true,2026-01-20,2021-01-20,7,Blue,Hyundai,KA 41 TU 4**4,Sedan,5.43,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-02-22,DL-95************65,4.0,inactive,2024-07-02,U14089,V2807,Good,1948,0,722,,,,,,,,,,,,,,,,,,,U14089,User14089,U******@gmail.com,+91 86******86,HVz ************** hiD,https://example.com/user14089.jpg,driver,2021-02-22,2024-07-02,2022-12-22,Petrol,true,2020-12-22,2015-12-22,6,Blue,Honda,KA 53 XM 2**6,SUV,10.51,Expired,0,Expired,Old,,,,,,,,,,
2020-10-23,DL-95************75,1.5,active,2021-09-16,U15275,V3055,Poor,2070,1,1742,,,,,,,,,,,,,,,,,,,U15275,User15275,U******@gmail.com,+91 82******12,;ee ************** szg,https://example.com/user15275.jpg,driver,2020-10-23,2021-09-16,2024-02-06,Diesel,true,2022-02-06,2017-02-06,5,Blue,Honda,KA 04 MG 1**5,SUV,9.38,Expired,0,Expired,Old,,,,,,,,,,
2021-10-09,DL-96************70,2.5,active,2024-11-02,U11277,V2249,Average,1719,1,599,,,,,,,,,,,,,,,,,,,U11277,User11277,U******@gmail.com,+91 95******43,W?p ************** l-),https://example.com/user11277.jpg,driver,2021-10-09,2024-11-02,2027-05-17,Petrol,true,2025-05-17,2020-05-17,4,Black,Suzuki,KA 02 AA 6**3,SUV,6.1,Expired,0,Valid,Mid-Age,,,,,,,,,,
